NAME,X,Y,X-scaled,Y-scaled,label,top_level_cell_type,sub_level_cell_type
7568,18024,3810,5408,1143,13months-control-replicate_2,Oligo,Oligo1
7569,4472,3807,1342,1143,13months-control-replicate_2,DG,DG
7570,6294,3806,1889,1142,13months-control-replicate_2,CA3,CA3-Ex
7571,4679,3805,1404,1142,13months-control-replicate_2,DG,DG
7572,10882,3800,3265,1140,13months-control-replicate_2,OPC,OPC
7573,6058,3801,1818,1141,13months-control-replicate_2,Oligo,Oligo1
7574,3326,3800,998,1140,13months-control-replicate_2,DG,DG
7575,5019,3796,1506,1139,13months-control-replicate_2,DG,DG
7576,5261,3789,1579,1137,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7577,12415,3792,3725,1138,13months-control-replicate_2,Endo,Endo2
7578,3244,3792,974,1138,13months-control-replicate_2,DG,DG
7579,8750,3778,2625,1134,13months-control-replicate_2,CA3,CA3-Ex
7580,6719,3786,2016,1136,13months-control-replicate_2,CA3,CA3-Ex
7581,4113,3785,1234,1136,13months-control-replicate_2,DG,DG
7582,17912,3784,5374,1136,13months-control-replicate_2,CA3,CA3-Ex
7583,8310,3787,2493,1137,13months-control-replicate_2,CA3,CA3-Ex
7584,867,3781,260,1135,13months-control-replicate_2,DG,DG
7585,2135,3787,641,1137,13months-control-replicate_2,DG,DG
7586,1927,3788,578,1137,13months-control-replicate_2,DG,DG
7587,4411,3771,1324,1132,13months-control-replicate_2,DG,DG
7588,1824,3782,548,1135,13months-control-replicate_2,DG,DG
7589,618,3787,186,1137,13months-control-replicate_2,DG,DG
7590,4537,3771,1361,1132,13months-control-replicate_2,DG,DG
7591,1567,3787,470,1137,13months-control-replicate_2,DG,DG
7592,17625,3776,5288,1133,13months-control-replicate_2,CA1,CA1-Ex
7593,981,3774,295,1133,13months-control-replicate_2,DG,DG
7594,741,3754,223,1127,13months-control-replicate_2,DG,DG
7595,15836,3765,4751,1130,13months-control-replicate_2,CA3,CA3-Ex
7596,4320,3763,1296,1129,13months-control-replicate_2,DG,DG
7597,3922,3760,1177,1128,13months-control-replicate_2,DG,DG
7598,3618,3771,1086,1132,13months-control-replicate_2,DG,DG
7599,7292,3759,2188,1128,13months-control-replicate_2,CA3,CA3-Ex
7600,2275,3758,683,1128,13months-control-replicate_2,DG,DG
7601,11076,3751,3323,1126,13months-control-replicate_2,Oligo,Oligo1
7602,4201,3751,1261,1126,13months-control-replicate_2,DG,DG
7603,2376,3758,713,1128,13months-control-replicate_2,DG,DG
7604,3069,3773,921,1132,13months-control-replicate_2,DG,DG
7605,5180,3758,1554,1128,13months-control-replicate_2,CA3,CA3-Ex
7606,4744,3768,1424,1131,13months-control-replicate_2,Inh,Cnr1
7607,10493,3752,3148,1126,13months-control-replicate_2,Oligo,Oligo1
7608,8123,3745,2437,1124,13months-control-replicate_2,CA3,CA3-Ex
7609,16023,3753,4807,1126,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7610,1249,3745,375,1124,13months-control-replicate_2,DG,DG
7611,3988,3749,1197,1125,13months-control-replicate_2,DG,DG
7612,2004,3749,602,1125,13months-control-replicate_2,DG,DG
7613,6539,3748,1962,1125,13months-control-replicate_2,Inh,Cnr1
7614,15918,3765,4776,1130,13months-control-replicate_2,CA1,CA1-Ex
7615,1749,3734,525,1121,13months-control-replicate_2,DG,DG
7616,1475,3745,443,1124,13months-control-replicate_2,DG,DG
7617,3418,3740,1026,1122,13months-control-replicate_2,Oligo,Oligo1
7618,8891,3731,2668,1120,13months-control-replicate_2,CA2,CA2-Ex
7619,3507,3745,1052,1124,13months-control-replicate_2,DG,DG
7620,1659,3734,498,1121,13months-control-replicate_2,DG,DG
7621,2806,3733,842,1120,13months-control-replicate_2,DG,DG
7622,1549,3720,465,1116,13months-control-replicate_2,DG,DG
7623,5119,3747,1536,1125,13months-control-replicate_2,CA2,CA2-Ex
7624,2479,3738,744,1122,13months-control-replicate_2,DG,DG
7625,6367,3729,1910,1119,13months-control-replicate_2,Oligo,Oligo1
7626,1874,3726,563,1118,13months-control-replicate_2,DG,DG
7627,2724,3728,818,1119,13months-control-replicate_2,DG,DG
7628,13243,3724,3973,1118,13months-control-replicate_2,Micro,Micro2
7629,3261,3722,979,1117,13months-control-replicate_2,DG,DG
7630,4663,3728,1399,1119,13months-control-replicate_2,DG,DG
7631,5038,3716,1512,1115,13months-control-replicate_2,CA2,CA2-Ex
7632,9132,3719,2740,1116,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7633,15181,3723,4555,1117,13months-control-replicate_2,Astro,Astro1
7634,3345,3714,1004,1115,13months-control-replicate_2,DG,DG
7635,2597,3735,779,1121,13months-control-replicate_2,DG,DG
7636,1323,3722,397,1117,13months-control-replicate_2,DG,DG
7637,2206,3714,662,1115,13months-control-replicate_2,DG,DG
7638,4592,3711,1378,1114,13months-control-replicate_2,DG,DG
7639,9033,3715,2710,1115,13months-control-replicate_2,CA3,CA3-Ex
7640,4775,3704,1433,1112,13months-control-replicate_2,Inh,Lamp5
7641,1064,3724,320,1118,13months-control-replicate_2,DG,DG
7642,4444,3709,1334,1113,13months-control-replicate_2,DG,DG
7643,2128,3711,639,1114,13months-control-replicate_2,DG,DG
7644,4047,3714,1214,1115,13months-control-replicate_2,DG,DG
7645,4829,3705,1449,1112,13months-control-replicate_2,Inh,Cnr1
7646,15969,3690,4791,1107,13months-control-replicate_2,Astro,Astro1
7647,979,3693,294,1108,13months-control-replicate_2,DG,DG
7648,3795,3702,1139,1111,13months-control-replicate_2,DG,DG
7649,3713,3695,1114,1109,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7650,15760,3693,4728,1108,13months-control-replicate_2,CA3,CA3-Ex
7651,4296,3695,1289,1109,13months-control-replicate_2,DG,DG
7652,3077,3680,923,1104,13months-control-replicate_2,OPC,OPC
7653,4725,3678,1418,1104,13months-control-replicate_2,DG,DG
7654,2875,3684,863,1106,13months-control-replicate_2,DG,DG
7655,4912,3696,1474,1109,13months-control-replicate_2,Inh,Cnr1
7656,3634,3675,1091,1103,13months-control-replicate_2,DG,DG
7657,8440,3685,2532,1106,13months-control-replicate_2,Astro,Astro2
7658,13566,3680,4070,1104,13months-control-replicate_2,Astro,Astro2
7659,5100,3676,1530,1103,13months-control-replicate_2,CA2,CA2-Ex
7660,4496,3680,1349,1104,13months-control-replicate_2,DG,DG
7661,7856,3690,2357,1107,13months-control-replicate_2,CA3,CA3-Ex
7662,1779,3658,534,1098,13months-control-replicate_2,DG,DG
7663,14929,3678,4479,1104,13months-control-replicate_2,Micro,Micro1
7664,4127,3676,1238,1103,13months-control-replicate_2,DG,DG
7665,2046,3678,614,1104,13months-control-replicate_2,CA1,CA1-Ex
7666,1485,3670,446,1101,13months-control-replicate_2,DG,DG
7667,1392,3679,418,1104,13months-control-replicate_2,DG,DG
7668,3539,3670,1062,1101,13months-control-replicate_2,DG,DG
7669,6500,3663,1950,1099,13months-control-replicate_2,Inh,Cnr1
7670,1941,3669,583,1101,13months-control-replicate_2,DG,DG
7671,11954,3665,3587,1100,13months-control-replicate_2,Astro,Astro1
7672,17037,3661,5111,1099,13months-control-replicate_2,Micro,Micro1
7673,3439,3664,1032,1100,13months-control-replicate_2,DG,DG
7674,4388,3660,1317,1098,13months-control-replicate_2,DG,DG
7675,2288,3655,687,1097,13months-control-replicate_2,DG,DG
7676,7737,3669,2321,1101,13months-control-replicate_2,CA3,CA3-Ex
7677,7411,3654,2224,1097,13months-control-replicate_2,CA3,CA3-Ex
7678,1639,3648,492,1095,13months-control-replicate_2,DG,DG
7679,867,3675,260,1103,13months-control-replicate_2,DG,DG
7680,6904,3677,2072,1104,13months-control-replicate_2,DG,DG
7681,3158,3667,948,1101,13months-control-replicate_2,DG,DG
7682,1171,3664,352,1100,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7683,4190,3656,1257,1097,13months-control-replicate_2,DG,DG
7684,19036,3654,5711,1097,13months-control-replicate_2,Micro,Micro1
7685,1859,3644,558,1094,13months-control-replicate_2,DG,DG
7686,9566,3657,2870,1098,13months-control-replicate_2,CA3,CA3-Ex
7687,7078,3653,2124,1096,13months-control-replicate_2,CA3,CA3-Ex
7688,3982,3656,1195,1097,13months-control-replicate_2,DG,DG
7689,3916,3650,1175,1095,13months-control-replicate_2,DG,DG
7690,4549,3636,1365,1091,13months-control-replicate_2,DG,DG
7691,3231,3648,970,1095,13months-control-replicate_2,DG,DG
7692,9718,3633,2916,1090,13months-control-replicate_2,CA3,CA3-Ex
7693,4067,3632,1220,1090,13months-control-replicate_2,DG,DG
7694,2147,3637,644,1092,13months-control-replicate_2,DG,DG
7695,8635,3641,2591,1093,13months-control-replicate_2,CA3,CA3-Ex
7696,4661,3634,1399,1091,13months-control-replicate_2,DG,DG
7697,2426,3638,728,1092,13months-control-replicate_2,DG,DG
7698,947,3636,284,1091,13months-control-replicate_2,DG,DG
7699,13940,3634,4182,1091,13months-control-replicate_2,Astro,Astro1
7700,4283,3634,1285,1091,13months-control-replicate_2,DG,DG
7701,4976,3634,1493,1091,13months-control-replicate_2,OPC,OPC
7702,3316,3626,995,1088,13months-control-replicate_2,DG,DG
7703,2976,3632,893,1090,13months-control-replicate_2,DG,DG
7704,1081,3622,325,1087,13months-control-replicate_2,DG,DG
7705,10490,3624,3147,1088,13months-control-replicate_2,SMC,S1
7706,5413,3630,1624,1089,13months-control-replicate_2,CA3,CA3-Ex
7707,15638,3637,4692,1092,13months-control-replicate_2,CA3,CA3-Ex
7708,8549,3617,2565,1086,13months-control-replicate_2,Astro,Astro2
7709,3817,3611,1145,1084,13months-control-replicate_2,DG,DG
7710,2694,3624,809,1088,13months-control-replicate_2,DG,DG
7711,2578,3619,774,1086,13months-control-replicate_2,DG,DG
7712,9343,3606,2803,1082,13months-control-replicate_2,CA3,CA3-Ex
7713,14759,3611,4428,1084,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7714,1557,3603,467,1081,13months-control-replicate_2,DG,DG
7715,1422,3601,427,1081,13months-control-replicate_2,DG,DG
7716,18973,3601,5692,1081,13months-control-replicate_2,Endo,Endo1
7717,3576,3604,1073,1082,13months-control-replicate_2,DG,DG
7718,3726,3594,1118,1079,13months-control-replicate_2,DG,DG
7719,10908,3594,3273,1079,13months-control-replicate_2,CA3,CA3-Ex
7720,4231,3587,1270,1077,13months-control-replicate_2,DG,DG
7721,2788,3606,837,1082,13months-control-replicate_2,DG,DG
7722,1978,3605,594,1082,13months-control-replicate_2,DG,DG
7723,3460,3596,1038,1079,13months-control-replicate_2,DG,DG
7724,16061,3585,4819,1076,13months-control-replicate_2,CA3,CA3-Ex
7725,10725,3592,3218,1078,13months-control-replicate_2,Oligo,Oligo1
7726,2882,3589,865,1077,13months-control-replicate_2,DG,DG
7727,12227,3589,3668,1077,13months-control-replicate_2,Astro,Astro2
7728,3966,3581,1190,1075,13months-control-replicate_2,DG,DG
7729,7666,3593,2300,1078,13months-control-replicate_2,CA2,CA2-Ex
7730,16331,3580,4900,1074,13months-control-replicate_2,Endo,Endo1
7731,17867,3580,5360,1074,13months-control-replicate_2,Astro,Astro2
7732,4456,3584,1337,1076,13months-control-replicate_2,DG,DG
7733,5809,3573,1743,1072,13months-control-replicate_2,OPC,OPC
7734,2085,3588,626,1077,13months-control-replicate_2,DG,DG
7735,786,3585,236,1076,13months-control-replicate_2,DG,DG
7736,4339,3581,1302,1075,13months-control-replicate_2,DG,DG
7737,10305,3592,3092,1078,13months-control-replicate_2,CA3,CA3-Ex
7738,980,3558,294,1068,13months-control-replicate_2,DG,DG
7739,874,3559,263,1068,13months-control-replicate_2,DG,DG
7740,1860,3562,558,1069,13months-control-replicate_2,DG,DG
7741,9530,3558,2859,1068,13months-control-replicate_2,CA3,CA3-Ex
7742,4866,3575,1460,1073,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7743,7865,3575,2360,1073,13months-control-replicate_2,Astro,Astro1
7744,8670,3566,2601,1070,13months-control-replicate_2,CA2,CA2-Ex
7745,2204,3566,662,1070,13months-control-replicate_2,DG,DG
7746,1494,3568,449,1071,13months-control-replicate_2,Oligo,Oligo1
7747,3193,3565,958,1070,13months-control-replicate_2,DG,DG
7748,3106,3568,932,1071,13months-control-replicate_2,DG,DG
7749,4587,3565,1376,1070,13months-control-replicate_2,DG,DG
7750,2029,3569,609,1071,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7751,4719,3561,1416,1069,13months-control-replicate_2,Endo,Endo1
7752,15535,3555,4661,1067,13months-control-replicate_2,CA3,CA3-Ex
7753,9874,3571,2963,1072,13months-control-replicate_2,CA3,CA3-Ex
7754,9653,3534,2896,1061,13months-control-replicate_2,CA3,CA3-Ex
7755,3898,3552,1170,1066,13months-control-replicate_2,DG,DG
7756,1179,3548,354,1065,13months-control-replicate_2,DG,DG
7757,7538,3549,2262,1065,13months-control-replicate_2,CA2,CA2-Ex
7758,15812,3561,4744,1069,13months-control-replicate_2,DG,DG
7759,4013,3554,1204,1067,13months-control-replicate_2,DG,DG
7760,3021,3536,907,1061,13months-control-replicate_2,DG,DG
7761,2502,3559,751,1068,13months-control-replicate_2,DG,DG
7762,4078,3551,1224,1066,13months-control-replicate_2,DG,DG
7763,3376,3559,1013,1068,13months-control-replicate_2,DG,DG
7764,2385,3552,716,1066,13months-control-replicate_2,DG,DG
7765,4800,3545,1440,1064,13months-control-replicate_2,Oligo,Oligo1
7766,4170,3548,1251,1065,13months-control-replicate_2,DG,DG
7767,2674,3546,803,1064,13months-control-replicate_2,DG,DG
7768,5969,3542,1791,1063,13months-control-replicate_2,CTX-Ex,CTX-Ex2
7769,15700,3541,4710,1063,13months-control-replicate_2,CA3,CA3-Ex
7770,11511,3535,3454,1061,13months-control-replicate_2,Micro,Micro1
7771,3585,3533,1076,1060,13months-control-replicate_2,DG,DG
7772,9766,3528,2930,1059,13months-control-replicate_2,CA3,CA3-Ex
7773,1933,3529,580,1059,13months-control-replicate_2,DG,DG
7774,10422,3536,3127,1061,13months-control-replicate_2,CA3,CA3-Ex
7775,2003,3505,601,1052,13months-control-replicate_2,DG,DG
7776,18383,3530,5515,1059,13months-control-replicate_2,Micro,Micro1
7777,16249,3501,4875,1051,13months-control-replicate_2,Oligo,Oligo1
7778,3810,3524,1143,1058,13months-control-replicate_2,DG,DG
7779,1733,3528,520,1059,13months-control-replicate_2,DG,DG
7780,2303,3528,691,1059,13months-control-replicate_2,DG,DG
7781,7259,3520,2178,1056,13months-control-replicate_2,CA2,CA2-Ex
7782,10029,3519,3009,1056,13months-control-replicate_2,CA3,CA3-Ex
7783,3464,3515,1040,1055,13months-control-replicate_2,DG,DG
7784,3298,3516,990,1055,13months-control-replicate_2,DG,DG
7785,2108,3506,633,1052,13months-control-replicate_2,DG,DG
7786,1459,3510,438,1053,13months-control-replicate_2,OPC,OPC
7787,4297,3510,1289,1053,13months-control-replicate_2,DG,DG
7788,10205,3509,3062,1053,13months-control-replicate_2,CA3,CA3-Ex
7789,1611,3510,484,1053,13months-control-replicate_2,DG,DG
7790,1068,3512,321,1054,13months-control-replicate_2,DG,DG
7791,4634,3498,1391,1050,13months-control-replicate_2,CA2,CA2-Ex
7792,2931,3493,880,1048,13months-control-replicate_2,DG,DG
7793,19086,3501,5726,1051,13months-control-replicate_2,Inh,Sst
7794,4400,3491,1320,1048,13months-control-replicate_2,DG,DG
7795,11014,3480,3305,1044,13months-control-replicate_2,CA2,CA2-Ex
7796,772,3500,232,1050,13months-control-replicate_2,DG,DG
7797,2580,3498,774,1050,13months-control-replicate_2,DG,DG
7798,9438,3505,2832,1052,13months-control-replicate_2,CA3,CA3-Ex
7799,15122,3494,4537,1049,13months-control-replicate_2,OPC,OPC
7800,3226,3490,968,1047,13months-control-replicate_2,DG,DG
7801,2834,3496,851,1049,13months-control-replicate_2,DG,DG
7802,9113,3490,2734,1047,13months-control-replicate_2,Astro,Astro2
7803,4488,3492,1347,1048,13months-control-replicate_2,DG,DG
7804,4133,3489,1240,1047,13months-control-replicate_2,DG,DG
7805,2759,3488,828,1047,13months-control-replicate_2,DG,DG
7806,17666,3482,5300,1045,13months-control-replicate_2,Astro,Astro1
7807,3668,3487,1101,1047,13months-control-replicate_2,DG,DG
7808,2649,3485,795,1046,13months-control-replicate_2,DG,DG
7809,7044,3475,2114,1043,13months-control-replicate_2,CA2,CA2-Ex
7810,15614,3476,4685,1043,13months-control-replicate_2,CA3,CA3-Ex
7811,2465,3481,740,1045,13months-control-replicate_2,DG,DG
7812,4019,3476,1206,1043,13months-control-replicate_2,DG,DG
7813,3377,3476,1013,1043,13months-control-replicate_2,DG,DG
7814,9852,3462,2956,1039,13months-control-replicate_2,CA3,CA3-Ex
7815,3114,3459,935,1038,13months-control-replicate_2,DG,DG
7816,1333,3470,400,1041,13months-control-replicate_2,DG,DG
7817,11323,3460,3397,1038,13months-control-replicate_2,Oligo,Oligo1
7818,3786,3455,1136,1037,13months-control-replicate_2,DG,DG
7819,3949,3464,1185,1040,13months-control-replicate_2,DG,DG
7820,3530,3450,1059,1035,13months-control-replicate_2,DG,DG
7821,2242,3457,673,1038,13months-control-replicate_2,DG,DG
7822,2396,3445,719,1034,13months-control-replicate_2,DG,DG
7823,1893,3446,568,1034,13months-control-replicate_2,DG,DG
7824,10342,3445,3103,1034,13months-control-replicate_2,CA3,CA3-Ex
7825,2680,3444,804,1034,13months-control-replicate_2,DG,DG
7826,4085,3432,1226,1030,13months-control-replicate_2,DG,DG
7827,905,3452,272,1036,13months-control-replicate_2,DG,DG
7828,4761,3441,1429,1033,13months-control-replicate_2,Micro,Micro3
7829,3884,3437,1166,1032,13months-control-replicate_2,DG,DG
7830,2160,3425,648,1028,13months-control-replicate_2,DG,DG
7831,15710,3441,4713,1033,13months-control-replicate_2,CA1,CA1-Ex
7832,1132,3445,340,1034,13months-control-replicate_2,DG,DG
7833,8947,3426,2684,1028,13months-control-replicate_2,Oligo,Oligo1
7834,4307,3421,1292,1027,13months-control-replicate_2,Inh,Lamp5
7835,2530,3433,759,1030,13months-control-replicate_2,DG,DG
7836,1228,3439,369,1032,13months-control-replicate_2,DG,DG
7837,5139,3431,1542,1030,13months-control-replicate_2,Oligo,Oligo1
7838,7215,3428,2165,1029,13months-control-replicate_2,OPC,OPC
7839,4198,3419,1260,1026,13months-control-replicate_2,DG,DG
7840,3422,3417,1027,1026,13months-control-replicate_2,DG,DG
7841,6414,3414,1925,1025,13months-control-replicate_2,Inh,Pvalb
7842,4640,3415,1392,1025,13months-control-replicate_2,CA2,CA2-Ex
7843,3333,3397,1000,1020,13months-control-replicate_2,DG,DG
7844,2054,3400,617,1020,13months-control-replicate_2,DG,DG
7845,1034,3402,311,1021,13months-control-replicate_2,DG,DG
7846,10604,3416,3182,1025,13months-control-replicate_2,CA3,CA3-Ex
7847,4494,3403,1349,1021,13months-control-replicate_2,Oligo,Oligo1
7848,10107,3413,3032,1024,13months-control-replicate_2,CA2,CA2-Ex
7849,2871,3405,862,1022,13months-control-replicate_2,DG,DG
7850,2313,3409,694,1023,13months-control-replicate_2,DG,DG
7851,3236,3397,971,1020,13months-control-replicate_2,DG,DG
7852,13411,3399,4024,1020,13months-control-replicate_2,OPC,OPC
7853,8464,3398,2540,1020,13months-control-replicate_2,Oligo,Oligo1
7854,3996,3383,1199,1015,13months-control-replicate_2,DG,DG
7855,15492,3387,4648,1017,13months-control-replicate_2,CA3,CA3-Ex
7856,3742,3392,1123,1018,13months-control-replicate_2,DG,DG
7857,2712,3385,814,1016,13months-control-replicate_2,DG,DG
7858,9498,3410,2850,1023,13months-control-replicate_2,Astro,Astro2
7859,1764,3398,530,1020,13months-control-replicate_2,Inh,Lamp5
7860,1511,3375,454,1013,13months-control-replicate_2,DG,DG
7861,1118,3370,336,1011,13months-control-replicate_2,DG,DG
7862,15667,3372,4700,1012,13months-control-replicate_2,CA3,CA3-Ex
7863,9968,3392,2991,1018,13months-control-replicate_2,Endo,Endo2
7864,2634,3376,791,1013,13months-control-replicate_2,DG,DG
7865,2464,3370,740,1011,13months-control-replicate_2,DG,DG
7866,2780,3368,834,1011,13months-control-replicate_2,DG,DG
7867,1345,3369,404,1011,13months-control-replicate_2,DG,DG
7868,951,3367,286,1011,13months-control-replicate_2,DG,DG
7869,14812,3360,4444,1008,13months-control-replicate_2,Endo,Endo1
7870,11310,3365,3393,1010,13months-control-replicate_2,CA3,CA3-Ex
7871,2991,3352,898,1006,13months-control-replicate_2,DG,DG
7872,2556,3364,767,1010,13months-control-replicate_2,DG,DG
7873,3562,3364,1069,1010,13months-control-replicate_2,DG,DG
7874,4135,3344,1241,1004,13months-control-replicate_2,DG,DG
7875,3664,3360,1100,1008,13months-control-replicate_2,DG,DG
7876,3854,3345,1157,1004,13months-control-replicate_2,DG,DG
